MMS Id,Permanent Call Number,Column1,Library Name,Location Name,Base Status,Title,Description,Barcode,Scanned Barcode,Retention Commitment,Notes
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.85,HAGY-6070-00085,39097014646401,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.86,HAGY-6070-00086,39097014646419,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.87(1934),HAGY-6070-00087,39097014646427,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.88(1934),HAGY-6070-00088,39097014646435,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.89(1935),HAGY-6070-00089,39097014646443,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.90(1936),HAGY-6070-00090,39097014646468,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.91(1937),HAGY-6070-00091,39097014646476,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.92(1938),HAGY-6070-00092,39097014646484,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.93(1939),HAGY-6070-00093,39097014646492,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.94(1940),HAGY-6070-00094,39097014646500,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.95(1941),HAGY-6070-00095,39097014646518,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.96(1942),HAGY-6070-00096,39097014646526,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.97(1943),HAGY-6070-00097,39097014646534,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.98(1944),HAGY-6070-00098,39097014646542,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.99(1949),HAGY-6070-00099,39097014646559,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.100(1950),HAGY-6070-00100,39097014645197,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.101(1951),HAGY-6070-00101,39097014645205,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.102(1952),HAGY-6070-00102,39097014645213,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.103(1953),HAGY-6070-00103,39097014645221,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.104(1954),HAGY-6070-00104,39097014645239,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.105(1955),HAGY-6070-00105,39097014645247,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.106(1956),HAGY-6070-00106,39097014645254,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.107(1957),HAGY-6070-00107,39097014645262,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.108(1958),HAGY-6070-00108,39097014645270,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.109(1959),HAGY-6070-00109,39097014645288,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.110(1960-1961),HAGY-6070-00110,39097014645296,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.111(1961),HAGY-6070-00111,39097014645304,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.112(1962),HAGY-6070-00112,39097014645312,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.113(1963),HAGY-6070-00113,39097014645320,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.114(1964),HAGY-6070-00114,39097014645338,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.115(1965),HAGY-6070-00115,39097014645346,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.116(1966),HAGY-6070-00116,39097014645353,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.117(1967),HAGY-6070-00117,39097014645361,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.118(1968),HAGY-6070-00118,39097014645379,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.119(1970),HAGY-6070-00119,39097014645395,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.120(1970),HAGY-6070-00120,39097014645411,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.121(1971),HAGY-6070-00121,39097014645429,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.122(1972),HAGY-6070-00122,39097014645437,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.123(1973),HAGY-6070-00123,39097014645445,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.124(1974),HAGY-6070-00124,39097014645452,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.125(1975),HAGY-6070-00125,39097014645460,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.126(1976),HAGY-6070-00126,39097014645478,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.127(1977),HAGY-6070-00127,39097014645486,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.128(1978),HAGY-6070-00128,39097014645494,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.129(1979),HAGY-6070-00129,39097014645502,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.130(1980),HAGY-6070-00130,39097014645510,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.131(1981),HAGY-6070-00131,39097014645528,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.132(1982),HAGY-6070-00132,39097014645536,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.133(1983),HAGY-6070-00133,39097014645544,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.134(1984),HAGY-6070-00134,39097014645551,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.135(1985),HAGY-6070-00135,39097014645569,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.136(1986),HAGY-6070-00136,39097014645577,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.137(1987),HAGY-6070-00137,39097014645585,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.138(1988),HAGY-6070-00138,39097014645593,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.139(1989),HAGY-6070-00139,39097014645601,,
995210440101921,PJ5 .D4,,Main Library,Stacks,Item in place,Zeitschrift der Deutschen MorgenlÃ¤ndischen Gesellschaft.,v.140(1990),HAGY-6070-00140,39097014645619,,
